asin,title,category_path,label
B0052W56HS,"Pure Karma Women's Chaya Sport Bra (White,Large)","Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00I9E3UD8,Black Fuchsia Women's Queen of Hearts Babydoll and G-String Lingerie Set,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B007Y00EBO,KAMALIKULTURE Women's Turtleneck Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00CBDR73C,"Donna Morgan Women's Mock Wrap Dress With Gold Hardware At Shoulders, Safari Brown, 6","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B0081D3AC8,2PC SLEEPWEAR SET: Womens Comfortable Fit Gorgeous Pajama / Loungewear Set - Black &amp; Gray (Size: M),"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B009AV1EAA,Seven Til Midnight Women's Simply Stunning Bustier,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B0065174HK,Wurl Future Royal Lace Bandeau Bra,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00I397EOK,Derek Heart Juniors Striped Button-Front Maxi Dress With Low Back,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B0062F09V2,"Evan Picone Women's Evan Picone Matte Jersey Shutter Halter Dress, Black, 16","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B009AO2DVQ,"KAMALIKULTURE Women's Halter Sweetheart Side Draped Dress, Silver Lame, Large","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00GAG1ZES,Hot from Hollywood Women's Slip Babydoll Fit Slip Cami Mini Bodycon Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00CUVKWAK,Black and White Ladies Padded Stretchy Sports Bra 2 Piece Set,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B008VXZFDK,Anna-Kaci S/M Fit Lace Trim Mini Ruffle Cups Pointed Hem Negligee,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00DP8GQ16,Sakkas 20731 Batik Island Paradise Sleeveless Dress - Navy / Turquoise - One Size,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B0007YXRW2,Playtex Women's Comfort Lace Wire-Free Bra,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B008V5OL6K,"Trixxi Juniors U-Neck Slim Dress, Black, 9","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00B2H2N78,"Evolution by Cyrus Women's 3/4 Sleeve Broken Stripe Dress, Black Combo, Large","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B006WQWEUA,Luxury Divas Turquoise Halter Smocked Ruffle Maxi Summer Sun Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B008ES6E28,"Intimo Women's Plush Fleece Robe, Papyrus, Medium","Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B008ZSN9RU,17321R-BK-M Classic Designs Solid Ribbed Sweater Dress with Belt in Black Size: M,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B007OZ255C,ToBeInStyle Women's Sheer Fishnet Boyshorts,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00D4JNAHY,"Lilla P Women's Rinted Jersey Tab Sleeve Henley Dress, Charcoal Print, Medium","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00DNO44NO,Karen Neuburger Women's Long Sleeve Henley Nightshirt with Sock Set,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00CIGLN14,Graphic Butterfly Mini Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00JF1K7OY,Womens Ladies Large Floral Print Short Sleeve Stretch Bodycon Pencil Midi Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B004QXED6E,"Spring &amp; Summer Pajamas - Women's Sizes, Color BLUE, Size 4X","Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B005YXGYHG,"Casual Moments Women's 36 Inch Woven Terry Kimono Wrap, White, Medium","Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00HWQ5YWO,Mossy Oak Buck Charm Garter Womens Hunter Orange Lace Bridal Wedding Garter,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00F9AJ6U6,Womens Ladies Celebrity Kim Kardashian Plus Size Gold Foil Bodycon Mini Dress S,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B004Z2VM6A,PacificPlex Women's Plus Size Knee Length Strapless Chiffon Goddess Gown,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00HPTZK5Y,Zumba Fitness Women's &quot;Don't Leave Me Hangin&quot; Bra,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00386LD5O,"Shock Absorber Women's Racket Sports Bra, White/Pink, 34B","Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00DM2HN76,"Anne Klein Women's Jersey Swing Dress, Black, 10","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B006ZBSI8O,Short Sleeve One Shoulder Printed Design Ruched Cocktail Clubwear Party Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00GB5S0NC,CC Junior's 2 Pack Slight Push up Convertible Bra,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B008CXUJIU,"maxandcleo Women's Jasmine Cocktail Dress, Dark Night, 12","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00ESEYNL6,Maidenform Women's Comfort Devotion Embellished Hipster Panty,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00A86RZ5O,Doublju Womens Fitted Long Sleeve Knit Jersey Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B003P2VRUC,Wonderboost Add A Size Gel Underwire Bra,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00FFV7VE2,Honeydew Intimates Women's Ski Bunny Pajama Set,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00HY44GHS,Hengsong Womens Athletic Yoga Sports Bras Tank Top Underwear,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B007KZGB24,Anita Women's Momentum Underwire Sport Bra,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B008DPZMNY,Jezebel Women's Lust Skirt,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00F5QBN64,"AGB Women's Print Mixing Stretch Knit Dress, Blueberry, 4","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00BYN0US4,Star Vixen Women's 3/4 Sleeve Faux Wrap Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B005GTZGYA,"Flexees by Maidenform Women's Adjusts To Me Wear Your Own Bra Singlet, Barely Nude, X-Small/Small/Medium","Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00HO2DLDK,Zeagoo Women's Bead Rhinestone Embellished Underwear Bra B/ C Cup Belly Dance Wear,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00GX751NA,"Sandra Darren Women's Cap Sleeve Striped Bottom Belted Dress, Black/Tan/Ivory, 10","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00B4AKU9Q,"Paul Frank Women's Racer Tank Short Set, White/Blue/Grey, Small","Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00ET7TY7U,Loi.color Women's Brocade Steampunk Corset with Chains Full Steel Boned,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00HXC2ER0,Zeagoo Women's Bandage Body-Con One-Shoulder Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00E9QZX1C,Playtex Women's Secrets Feel Gorgeous Lace Embroidery Underwire Bra,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00DV1KYK6,PajamaMania Footed Pajamas (Zebra-Lrg),"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00FGL8NZW,Eileen West Women's Aegean Sea Notch Pajama Set,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00GHGE944,Rago Women's Smooth Control Hipster Panty,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B007WPHHQQ,Ever Pretty Strapless Ruched Hot Pink Floral Print Casual Summer Dress 03364,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00CTUUNNS,Ivy Shi Women's Faux Leather Overbust Corset Top Shoulder Strap,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00GGL6NNK,Bali Women's Comfort Revolution Convertible Strap Wire-Free Bra with Smart Sizes,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B0052UESP6,Skinnygirl Diamond Mesh Cupped Shaping Cami (SG7165),"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B006RB6F96,Ever Pretty Sexy Double V-neck Floral Printed Chiffon Prom Dress 09636,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00BDPEHBO,SPANX Womens Bra-llelujah! Underwire Contour Bra,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B004ISL0SG,maxandcleo Womens Shirred Bodice Gown,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B0091T75S6,Vassarette Microfiber No Ride Up High Cut Panty (14416) 9/White Ice,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00B6DNGWE,"Bra and Micro Skirt Lingerie Set with Removable Garter Straps (Large, Pink)","Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B008AEDVQS,Lady Scoop Neck Sleeveless Sequin Decor Top Mini Dress Fuchsia XS,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00H01ULYM,Lipo Express Women's No Hooks Thin Strap Short Derriere Shapewear,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B005IXFYF0,Camille Womens Ladies Black Nightwear Chemise Full Slip 6-20,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00ECTEWI6,Sexy Chiffon Babydoll Dress with Lace Halter Bra &amp; G-string (Purple),"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00BBSOX30,Barely There Women's Invisible Look Push-up Jacquard Underwire Bra,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00IP8NR8Q,Women's Naughty Knot Body Bow Valentines Day Sexy Lingerie Sleepwear,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B0011UQX90,"Lily of France Women's Soft and Sexy Lace g-string Panty, Barely Beige/Pearl, Size 6","Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00CO95XB6,Women's Graphic Boy Brief Look Long John Underwear by Ginich Gonch,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B007DKZGHW,Natori Womens Power Yogi Bra,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B005XGXA0S,Women's Microfleece Pant Knit Top Lounge Set - Many Cute Designs Available,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00CXN2G2W,Cleo Women's Ellis Balconnet Bra,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B007WPHCRU,Ever Pretty Macrame One Shoulder BNWT Rhinestones Ruffles Wedding Dress 03321,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00EKTUIN6,"Anne Klein Women's Cap Sleeve Color Block Dress, Black/White, 6","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B003P2VFBI,"ABS Women's Allure T-Shirt Bra,Blush,36DD","Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B0006IXBMU,Dixie Belle Lace Slip,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00BYN0SW2,Star Vixen Women's 3/4 Sleeve Faux Wrap Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00DNNSMGU,"Karen Neuburger Women's Long Sleeve Girlfriend Fleece Pajama, Bear Peri, Medium","Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B008546EK8,72926R-Blue-L Shirred Tube Top Halter Maxi Dress / Coverup with Jewelry Trim in Silky 'ITY' Tie Dye Paisley Print Fabric in Blue Size: L,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00991USVW,"Flannel Nightgown - Misses Sizes, Color Pink, Size LP","Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B0020BBOM0,Carnival Womens Backless Tux Longline Bra,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00H7YO14S,Le Mystere Women's Sleek Seduction Spacer Bra,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B008F9RGN2,Womens Dress Faux Wrap Elegant Casual Long Sleeve Slim Stretch Magenta Size 4,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00FXYK4UY,Pj Harlow Women's Lucy Oversized V-Neck Shirt,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B009HJUM5I,"Jessica Howard Women's 3/4 Sleeve Belted Dress, White, 8","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00551PZJU,Playtex Women's Secrets Perfectly Smooth Wire Free Bra,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00COZFHYS,Women's Pro Cure Breast Cancer Awareness Top and Pant Set,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00D0HNRK0,Fitness Etc. Women's Butt Lift Tummy Control Trimmer,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00GAXIC9W,Weston Women's Shannon Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00IXA6VKC,Perfect Waist Firm Compression Waist Cincher Miracle Instant-slimmer Shapewear,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B000YEIAO0,50s Strapless Satin Long Gown Bridesmaid Prom Dress Formal Junior Plus Size,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00DSI8IN2,"Tiana B Women's Twofer Ponte Dress, Yellow/Black, 12","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00HX2BVFQ,9141 Mocca,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B000E0T0HU,Exquisite Form Women's Original Longline Posture Bra #5107565,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B0089GMTNI,Hollywood Reversible Plunge Full-Figure Bra 32DD Black,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B008R5TDB2,Krazy Color Block Asymmetric Swing Fringe Flapper Dress US Size 0-2 4-6 6-8,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B008OC8KH6,"My Michelle Juniors Peasant Dress, Taupe, Large","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B000V6DY2Y,Enell Maximum Control Wire-Free Sports Bra,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B0031EGZFQ,Lace Panty Corset Style Body Shaper By Vedette 305,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00BULISBG,"Anne Klein Women's Watercolor Maxi Dress, Azure Multi, 12","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B008545U4Y,72939R-Grey-M Halter Top Maxi Dress / Coverup in Silky 'ITY' Fabric with Twist Racer Back in Grey Size: M,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00B1TO8ZW,"Star Vixen Women's Plus-Size Lace Yoke Rouched Dress, Red/Black, 1X","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B004BSFR82,"Midnight By Carole Hochman Womens Time After Time Pajama Set, Midnight, X-Large","Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B0031EGZHY,Lace Panty Corset Style Body Shaper By Vedette 305,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00EYW098I,Dear-lover Women's Bandeau Mini Dress with Sequins,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00ENLMKK0,Alexander Del Rossa Women's Flannel Cotton Bathrobe Robe,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00BBGDYUA,Fantasie Celia Underwire Balcony Bra (FL2871),"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00CY2GEN4,Alice and Olivia Women's Gilda Fur Cuff Sweater Knit Dress Black MD,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B000IN58HY,Maidenform Flexees&reg; Take Inches Off Strapless Slip,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00AEB9LDM,Clarisse Baby Doll Prom Dress 1305,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B009EPLR0E,2 Pcs White 3 Rows Hook and Eye Tape Bra Strap Extender for Ladies,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00BUVL9L2,Maxi Length chiffon printed Summer beach Long Sundress - Color Burst Orange L,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B009RGV9U8,Josie by Natori Women's Luscious 3/4 Balconette Contour Bra,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00CLDMGIS,"Open Sides Cross Laced Back Dress in Light Peach, Small","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B006ZU1XQY,"Wrapper Women's High Low Braid Embellished Jersey Dress, Military, Large/12","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B0050C96L2,Long Chiffon Over Charmeuse Wedding Dress with Split Front,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00EQ2B34K,1vemoon Women's Puff-sleeve Rayon Solid Slimming Short Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00GS87V64,Stanzino Women's Long Sleeve Knee-Length Sweater Dress BLACK L,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B000PSP8CC,Pack of 3 Short Sleeve Solid Color Cotton Nightgowns Plus Size 4X,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B005P241VC,Bali Powershape Back Smoothing Minimizer Underwire Black 34C Bali Powershape,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00B1OSZP6,Landybridal Women's Flower Corset A-line Knee Length Satin Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00FIXNT5W,Franato Women's Seamless Mid Thigh Body Shaper Wear You Own Bra Black M,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00BXYYDXM,"Anne Klein Women's Animal Print Crew Neck Dress, Navy Multi, Small","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B005NI0FU4,"aryn K Women's Zig Zag Stripe Dress, Black, Large","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B004TM4CMM,Renee C. Plunged V Neck Jersey Printed Empire Half Sleeve Mini Dress Wine Large,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00BQ2RZS6,herafa Prom Dresses Elegant NO.p32707,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00C5DY8KI,"Jones New York Women's Sleeveless Shirt Dress, Biscuit Multi, Medium","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B0046ZHPFI,Vedette 337 : Front Hook Body Shaper,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00I5LSRAG,Sandra Darren Women's Cap-Sleeve Neck-Keyhole Printed Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00DVOE2CO,ERIN erin fetherston Women's Corrine Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B001LG3G62,GO2BRAS Sarah Semi Demi Unlined Underwire 1432144,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00BNQVKNQ,2B Janelle Colorblocked Maxi Dress 2b Day Dresses White-xl,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00D8TTQ9Q,Fashion Club USA Women's Dress With Black &amp; White Chevron Print-Chev-Medium,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00APLPS8S,Ashley Stewart Women's Plus Size Convertible Strapless Butterfly Bra,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00AOHOE42,2B Paradise Breeze Button Down Tank 2b Woven Tops Paradise Breeze-s,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00D82FHDW,La Isla Women's Ultra Soft Sleek Lace Trim Low Rise Bikini Hipster,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B009O8M7TG,Jockey Women's Strappy Shapewear Tank,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B004JU1U24,"Suzi Chin Women's Sleeveless Sweetheart Neck Dress,Diamond,6","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00F27GD7A,1veMoon Women's Round-neck Long-sleeve Solid Color Chiffon Short Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00CTUVTUO,Ivy Shi Women's Overbust Sweetheart Corset Top,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B008X0Z70M,Sheer Lace Splicing Scoop Neck Sleeveless Form-fitting Tank Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B008TVBM72,Women's 100% Silk Boxer Shorts (La Dolce Vita); Romantic Gift - TexereSilk,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B005BU3EQG,Moyou Self Adhesive Silicone Strapless Backless Bra. Invisible Low Cut Size D,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00JCCZNA4,Kinnaird Ireland Luxury Purple Strong Steel Boned Overbust Dita Shaper Corset,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B008AM4S9E,New Balance Women's The Shockingly Unshocking Bra,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00AG3XAYY,FULL TILT Plaid Bralette,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B0043D0R9E,Le Mystere Womens Paloma Bra,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00BW183HI,Silicone Nipple Covers / Reusable Nipple Covers - Bundle of 3 Pairs (One Size).,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00BG0J23O,Popsi Lingerie Cupped Corset With Side Zipper,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B0047EXRGE,Alexander Del Rossa Women's Satin Cami Tank Pajama Set with Pants and Sleep Mask,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B0034NDC46,Women's UA Duplicity&reg; (C Cup) Sports Bra Tops by Under Armour,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B007UPCZ6U,Playgirl Red Shadow Stripe Full Steel Bone Overbust Waist Cinching Shaper Corset,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B0041FILI8,"Kensie Womens Large Houndstooth Print Dress, Black Mix, 12","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00K63YR5K,Timeless Trends Women's Floral Brocade Corset,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B008U9UY4K,"Maidenform Women's Sensual Shapes Demi Bra, Black/Body Beige, 34C","Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00FPYYU0M,Noble Mount Womens Premium Satin Pajama Sleepwear Set (Relaxed Fit),"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B008ALQUAA,Bride Bridesmaid Elegant Side Rhinestone Hair Comb by DesignSK,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00CSNH5OG,"Nieves Lavi Women's Sheath Dress, Raspberry, 10","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B008R96IOI,Lilyette Women's Comfort Minimizer Keyhole Embellished,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00ELI7IE8,Olga Women's Signature Support Lace Minimizer Bra,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00ASIHRT6,"Jones New York Women's Plus-Size Boat Neck Long Sleeve Dress, Absinthe/Multi, 22W","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00KARV7BE,"Mossy Oak Pink Bow Thong + Garter 2PC Lingerie Set, Juniors S-XL","Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00DAPTFGW,"Hello Kitty Junior's Let It Shine Pajama Set, White/Black, X-Large","Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B007FG0AAM,Sleeveless Rhinestone V Neckline Sheer Empire Waist Knee Length Cocktail Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
